datetime,week_day,holiday_type,bitcoin,temperature,power
2019-01-01 01:00:00,2,0,3843.52,-23.7,371.0959999999999
2019-01-01 02:00:00,2,0,3843.52,-23.8,370.089
2019-01-01 03:00:00,2,0,3843.52,-23.9,372.679
2019-01-01 04:00:00,2,0,3843.52,-23.3,374.55
2019-01-01 05:00:00,2,0,3843.52,-22.6,370.9829999999999
2019-01-01 06:00:00,2,0,3843.52,-22.0,373.688
2019-01-01 07:00:00,2,0,3843.52,-18.3,368.285
2019-01-01 08:00:00,2,0,3843.52,-14.6,364.38
2019-01-01 09:00:00,2,0,3843.52,-10.9,362.771
2019-01-01 10:00:00,2,0,3843.52,-11.1,357.795
2019-01-01 11:00:00,2,0,3843.52,-11.2,356.376
2019-01-01 12:00:00,2,0,3843.52,-11.4,359.2329999999999
2019-01-01 13:00:00,2,0,3843.52,-12.9,370.532
2019-01-01 14:00:00,2,0,3843.52,-14.5,372.172
2019-01-01 15:00:00,2,0,3843.52,-16.0,370.4329999999999
2019-01-01 16:00:00,2,0,3843.52,-16.4,368.579
2019-01-01 17:00:00,2,0,3843.52,-16.7,370.867
2019-01-01 18:00:00,2,0,3843.52,-17.1,365.53
2019-01-01 19:00:00,2,0,3843.52,-17.3,361.891
2019-01-01 20:00:00,2,0,3843.52,-17.5,359.912
2019-01-01 21:00:00,2,0,3843.52,-17.7,359.378
2019-01-01 22:00:00,2,0,3843.52,-18.7,360.0309999999999
2019-01-01 23:00:00,2,0,3843.52,-19.7,356.555
2019-01-02 00:00:00,2,0,3843.52,-20.7,357.1490000000001
2019-01-02 01:00:00,3,0,3943.41,-21.1,359.624
2019-01-02 02:00:00,3,0,3943.41,-21.5,365.084
2019-01-02 03:00:00,3,0,3943.41,-21.9,365.563
2019-01-02 04:00:00,3,0,3943.41,-22.1,371.366
2019-01-02 05:00:00,3,0,3943.41,-22.3,377.368
2019-01-02 06:00:00,3,0,3943.41,-22.5,376.788
2019-01-02 07:00:00,3,0,3943.41,-22.3,375.878
2019-01-02 08:00:00,3,0,3943.41,-22.2,371.301
2019-01-02 09:00:00,3,0,3943.41,-22.0,364.288
2019-01-02 10:00:00,3,0,3943.41,-21.8,362.215
2019-01-02 11:00:00,3,0,3943.41,-21.6,363.064
2019-01-02 12:00:00,3,0,3943.41,-21.4,366.629
2019-01-02 13:00:00,3,0,3943.41,-22.4,375.886
2019-01-02 14:00:00,3,0,3943.41,-23.3,377.839
2019-01-02 15:00:00,3,0,3943.41,-24.3,375.792
2019-01-02 16:00:00,3,0,3943.41,-25.0,377.453
2019-01-02 17:00:00,3,0,3943.41,-25.8,376.687
2019-01-02 18:00:00,3,0,3943.41,-26.5,372.085
2019-01-02 19:00:00,3,0,3943.41,-26.7,371.601
2019-01-02 20:00:00,3,0,3943.41,-26.9,366.548
2019-01-02 21:00:00,3,0,3943.41,-27.1,360.093
2019-01-02 22:00:00,3,0,3943.41,-27.9,357.335
2019-01-02 23:00:00,3,0,3943.41,-28.7,357.686
2019-01-03 00:00:00,3,0,3943.41,-29.5,360.206
2019-01-03 01:00:00,4,0,3836.74,-30.0,363.475
2019-01-03 02:00:00,4,0,3836.74,-30.6,365.84
2019-01-03 03:00:00,4,0,3836.74,-31.1,377.361
2019-01-03 04:00:00,4,0,3836.74,-29.9,383.464
2019-01-03 05:00:00,4,0,3836.74,-28.6,389.182
2019-01-03 06:00:00,4,0,3836.74,-27.4,390.856
2019-01-03 07:00:00,4,0,3836.74,-26.5,384.909
2019-01-03 08:00:00,4,0,3836.74,-25.5,381.9159999999999
2019-01-03 09:00:00,4,0,3836.74,-24.6,377.748
2019-01-03 10:00:00,4,0,3836.74,-23.5,375.814
2019-01-03 11:00:00,4,0,3836.74,-22.5,377.567
2019-01-03 12:00:00,4,0,3836.74,-21.4,384.277
2019-01-03 13:00:00,4,0,3836.74,-21.9,392.465
2019-01-03 14:00:00,4,0,3836.74,-22.4,389.823
2019-01-03 15:00:00,4,0,3836.74,-22.9,391.23
2019-01-03 16:00:00,4,0,3836.74,-24.3,388.067
2019-01-03 17:00:00,4,0,3836.74,-25.8,389.334
2019-01-03 18:00:00,4,0,3836.74,-27.2,388.0309999999999
2019-01-03 19:00:00,4,0,3836.74,-28.0,384.083
2019-01-03 20:00:00,4,0,3836.74,-28.9,379.9829999999999
2019-01-03 21:00:00,4,0,3836.74,-29.7,378.167
2019-01-03 22:00:00,4,0,3836.74,-30.2,374.261
2019-01-03 23:00:00,4,0,3836.74,-30.8,376.362
2019-01-04 00:00:00,4,0,3836.74,-31.3,378.184
2019-01-04 01:00:00,5,0,3857.72,-31.2,380.335
2019-01-04 02:00:00,5,0,3857.72,-31.2,384.627
2019-01-04 03:00:00,5,0,3857.72,-31.1,391.407
2019-01-04 04:00:00,5,0,3857.72,-30.2,393.9949999999999
2019-01-04 05:00:00,5,0,3857.72,-29.3,398.133
2019-01-04 06:00:00,5,0,3857.72,-28.4,399.78
2019-01-04 07:00:00,5,0,3857.72,-26.5,395.853
2019-01-04 08:00:00,5,0,3857.72,-24.5,390.177
2019-01-04 09:00:00,5,0,3857.72,-22.6,384.212
2019-01-04 10:00:00,5,0,3857.72,-21.8,380.562
2019-01-04 11:00:00,5,0,3857.72,-21.0,379.709
2019-01-04 12:00:00,5,0,3857.72,-20.2,385.266
2019-01-04 13:00:00,5,0,3857.72,-21.7,394.2259999999999
2019-01-04 14:00:00,5,0,3857.72,-23.1,398.352
2019-01-04 15:00:00,5,0,3857.72,-24.6,393.656
2019-01-04 16:00:00,5,0,3857.72,-24.4,394.076
2019-01-04 17:00:00,5,0,3857.72,-24.1,391.279
2019-01-04 18:00:00,5,0,3857.72,-23.9,388.297
2019-01-04 19:00:00,5,0,3857.72,-24.3,387.08
2019-01-04 20:00:00,5,0,3857.72,-24.7,382.359
2019-01-04 21:00:00,5,0,3857.72,-25.1,380.7809999999999
2019-01-04 22:00:00,5,0,3857.72,-25.1,376.566
2019-01-04 23:00:00,5,0,3857.72,-25.1,376.007
2019-01-05 00:00:00,5,0,3857.72,-25.1,378.162
2019-01-05 01:00:00,6,0,3845.19,-24.9,379.879
2019-01-05 02:00:00,6,0,3845.19,-24.8,383.858
2019-01-05 03:00:00,6,0,3845.19,-24.6,387.622
2019-01-05 04:00:00,6,0,3845.19,-24.5,390.718
2019-01-05 05:00:00,6,0,3845.19,-24.5,395.556
2019-01-05 06:00:00,6,0,3845.19,-24.4,393.24
2019-01-05 07:00:00,6,0,3845.19,-20.6,390.054
2019-01-05 08:00:00,6,0,3845.19,-16.7,383.012
2019-01-05 09:00:00,6,0,3845.19,-12.9,374.028
2019-01-05 10:00:00,6,0,3845.19,-13.2,369.9229999999999
2019-01-05 11:00:00,6,0,3845.19,-13.6,370.304
2019-01-05 12:00:00,6,0,3845.19,-13.9,374.673
2019-01-05 13:00:00,6,0,3845.19,-14.7,387.458
2019-01-05 14:00:00,6,0,3845.19,-15.6,386.485
2019-01-05 15:00:00,6,0,3845.19,-16.4,384.508
2019-01-05 16:00:00,6,0,3845.19,-17.5,387.05
2019-01-05 17:00:00,6,0,3845.19,-18.6,385.508
2019-01-05 18:00:00,6,0,3845.19,-19.7,381.4349999999999
2019-01-05 19:00:00,6,0,3845.19,-20.7,381.9349999999999
2019-01-05 20:00:00,6,0,3845.19,-21.8,374.597
2019-01-05 21:00:00,6,0,3845.19,-22.8,373.087
2019-01-05 22:00:00,6,0,3845.19,-23.4,371.734
2019-01-05 23:00:00,6,0,3845.19,-23.9,372.246
2019-01-06 00:00:00,6,0,3845.19,-24.5,372.255
2019-01-06 01:00:00,7,0,4076.63,-25.6,374.385
2019-01-06 02:00:00,7,0,4076.63,-26.7,379.371
2019-01-06 03:00:00,7,0,4076.63,-27.8,384.127
2019-01-06 04:00:00,7,0,4076.63,-27.3,388.391
2019-01-06 05:00:00,7,0,4076.63,-26.9,394.656
2019-01-06 06:00:00,7,0,4076.63,-26.4,389.737
2019-01-06 07:00:00,7,0,4076.63,-24.2,390.255
2019-01-06 08:00:00,7,0,4076.63,-21.9,384.253
2019-01-06 09:00:00,7,0,4076.63,-19.7,378.387
2019-01-06 10:00:00,7,0,4076.63,-19.0,376.243
2019-01-06 11:00:00,7,0,4076.63,-18.4,377.36
2019-01-06 12:00:00,7,0,4076.63,-17.7,383.814
2019-01-06 13:00:00,7,0,4076.63,-17.8,392.239
2019-01-06 14:00:00,7,0,4076.63,-18.0,391.058
2019-01-06 15:00:00,7,0,4076.63,-18.1,388.093
2019-01-06 16:00:00,7,0,4076.63,-19.0,384.989
2019-01-06 17:00:00,7,0,4076.63,-20.0,385.409
2019-01-06 18:00:00,7,0,4076.63,-20.9,380.219
2019-01-06 19:00:00,7,0,4076.63,-20.9,375.008
2019-01-06 20:00:00,7,0,4076.63,-21.0,375.0309999999999
2019-01-06 21:00:00,7,0,4076.63,-21.0,370.12
2019-01-06 22:00:00,7,0,4076.63,-21.4,368.9159999999999
2019-01-06 23:00:00,7,0,4076.63,-21.9,368.02
2019-01-07 00:00:00,7,0,4076.63,-22.3,370.027
2019-01-07 01:00:00,1,0,4025.25,-22.4,369.48
2019-01-07 02:00:00,1,0,4025.25,-22.6,373.787
2019-01-07 03:00:00,1,0,4025.25,-22.7,379.962
2019-01-07 04:00:00,1,0,4025.25,-22.7,384.4979999999999
2019-01-07 05:00:00,1,0,4025.25,-22.8,388.655
2019-01-07 06:00:00,1,0,4025.25,-22.8,386.405
2019-01-07 07:00:00,1,0,4025.25,-20.3,385.512
2019-01-07 08:00:00,1,0,4025.25,-17.8,380.187
2019-01-07 09:00:00,1,0,4025.25,-15.3,372.135
2019-01-07 10:00:00,1,0,4025.25,-14.1,368.795
2019-01-07 11:00:00,1,0,4025.25,-13.0,369.287
2019-01-07 12:00:00,1,0,4025.25,-11.8,373.196
2019-01-07 13:00:00,1,0,4025.25,-13.5,385.31
2019-01-07 14:00:00,1,0,4025.25,-15.1,384.393
2019-01-07 15:00:00,1,0,4025.25,-16.8,383.2859999999999
2019-01-07 16:00:00,1,0,4025.25,-15.1,383.562
2019-01-07 17:00:00,1,0,4025.25,-13.4,381.083
2019-01-07 18:00:00,1,0,4025.25,-11.7,376.447
2019-01-07 19:00:00,1,0,4025.25,-11.6,370.175
2019-01-07 20:00:00,1,0,4025.25,-11.6,364.07
2019-01-07 21:00:00,1,0,4025.25,-11.5,361.806
2019-01-07 22:00:00,1,0,4025.25,-11.3,357.871
2019-01-07 23:00:00,1,0,4025.25,-11.2,357.9
2019-01-08 00:00:00,1,0,4025.25,-11.0,358.479
2019-01-08 01:00:00,2,0,4030.85,-11.0,358.9959999999999
2019-01-08 02:00:00,2,0,4030.85,-10.9,361.348
2019-01-08 03:00:00,2,0,4030.85,-10.9,364.0309999999999
2019-01-08 04:00:00,2,0,4030.85,-10.6,369.172
2019-01-08 05:00:00,2,0,4030.85,-10.3,370.258
2019-01-08 06:00:00,2,0,4030.85,-10.0,366.859
2019-01-08 07:00:00,2,0,4030.85,-8.8,361.284
2019-01-08 08:00:00,2,0,4030.85,-7.7,356.581
2019-01-08 09:00:00,2,0,4030.85,-6.5,350.325
2019-01-08 10:00:00,2,0,4030.85,-6.6,343.623
2019-01-08 11:00:00,2,0,4030.85,-6.6,344.593
2019-01-08 12:00:00,2,0,4030.85,-6.7,350.9
2019-01-08 13:00:00,2,0,4030.85,-7.5,363.32
2019-01-08 14:00:00,2,0,4030.85,-8.4,360.332
2019-01-08 15:00:00,2,0,4030.85,-9.2,359.391
2019-01-08 16:00:00,2,0,4030.85,-10.0,360.942
2019-01-08 17:00:00,2,0,4030.85,-10.7,357.808
2019-01-08 18:00:00,2,0,4030.85,-11.5,351.579
2019-01-08 19:00:00,2,0,4030.85,-12.7,349.722
2019-01-08 20:00:00,2,0,4030.85,-14.0,341.623
2019-01-08 21:00:00,2,0,4030.85,-15.2,341.188
2019-01-08 22:00:00,2,0,4030.85,-15.8,339.794
2019-01-08 23:00:00,2,0,4030.85,-16.5,338.202
2019-01-09 00:00:00,2,0,4030.85,-17.1,340.102
2019-01-09 01:00:00,3,1,4035.3,-17.7,345.05
2019-01-09 02:00:00,3,1,4035.3,-18.2,352.966
2019-01-09 03:00:00,3,1,4035.3,-18.8,360.394
2019-01-09 04:00:00,3,1,4035.3,-17.8,361.205
2019-01-09 05:00:00,3,1,4035.3,-16.9,362.155
2019-01-09 06:00:00,3,1,4035.3,-15.9,354.9309999999999
2019-01-09 07:00:00,3,1,4035.3,-14.2,350.7379999999999
2019-01-09 08:00:00,3,1,4035.3,-12.5,343.381
2019-01-09 09:00:00,3,1,4035.3,-10.8,338.77
2019-01-09 10:00:00,3,1,4035.3,-10.4,332.77
2019-01-09 11:00:00,3,1,4035.3,-10.0,336.064
2019-01-09 12:00:00,3,1,4035.3,-9.6,343.79
2019-01-09 13:00:00,3,1,4035.3,-10.1,359.326
2019-01-09 14:00:00,3,1,4035.3,-10.7,362.85
2019-01-09 15:00:00,3,1,4035.3,-11.2,362.065
2019-01-09 16:00:00,3,1,4035.3,-11.6,361.06
2019-01-09 17:00:00,3,1,4035.3,-12.1,360.168
2019-01-09 18:00:00,3,1,4035.3,-12.5,351.48
2019-01-09 19:00:00,3,1,4035.3,-13.2,343.4379999999999
2019-01-09 20:00:00,3,1,4035.3,-14.0,341.002
2019-01-09 21:00:00,3,1,4035.3,-14.7,338.999
2019-01-09 22:00:00,3,1,4035.3,-16.0,337.585
2019-01-09 23:00:00,3,1,4035.3,-17.3,338.618
2019-01-10 00:00:00,3,1,4035.3,-18.6,341.011
2019-01-10 01:00:00,4,1,3678.92,-18.5,346.405
2019-01-10 02:00:00,4,1,3678.92,-18.5,356.207
2019-01-10 03:00:00,4,1,3678.92,-18.4,363.705
2019-01-10 04:00:00,4,1,3678.92,-17.9,364.21
2019-01-10 05:00:00,4,1,3678.92,-17.5,364.11
2019-01-10 06:00:00,4,1,3678.92,-17.0,360.915
2019-01-10 07:00:00,4,1,3678.92,-15.4,356.3
2019-01-10 08:00:00,4,1,3678.92,-13.8,350.348
2019-01-10 09:00:00,4,1,3678.92,-12.2,340.595
2019-01-10 10:00:00,4,1,3678.92,-11.3,339.823
2019-01-10 11:00:00,4,1,3678.92,-10.4,340.458
2019-01-10 12:00:00,4,1,3678.92,-9.5,348.885
2019-01-10 13:00:00,4,1,3678.92,-10.5,360.6
2019-01-10 14:00:00,4,1,3678.92,-11.6,360.7859999999999
2019-01-10 15:00:00,4,1,3678.92,-12.6,359.784
2019-01-10 16:00:00,4,1,3678.92,-13.4,362.074
2019-01-10 17:00:00,4,1,3678.92,-14.2,359.297
2019-01-10 18:00:00,4,1,3678.92,-15.0,354.045
2019-01-10 19:00:00,4,1,3678.92,-15.2,346.044
2019-01-10 20:00:00,4,1,3678.92,-15.5,341.373
2019-01-10 21:00:00,4,1,3678.92,-15.7,338.9179999999999
2019-01-10 22:00:00,4,1,3678.92,-15.9,339.307
2019-01-10 23:00:00,4,1,3678.92,-16.2,337.7959999999999
2019-01-11 00:00:00,4,1,3678.92,-16.4,339.714
2019-01-11 01:00:00,5,1,3687.37,-17.1,346.985
2019-01-11 02:00:00,5,1,3687.37,-17.8,356.322
2019-01-11 03:00:00,5,1,3687.37,-18.5,360.7
2019-01-11 04:00:00,5,1,3687.37,-17.6,363.072
2019-01-11 05:00:00,5,1,3687.37,-16.8,363.323
2019-01-11 06:00:00,5,1,3687.37,-15.9,351.602
2019-01-11 07:00:00,5,1,3687.37,-14.9,361.133
2019-01-11 08:00:00,5,1,3687.37,-13.8,353.567
2019-01-11 09:00:00,5,1,3687.37,-12.8,345.159
2019-01-11 10:00:00,5,1,3687.37,-12.7,347.197
2019-01-11 11:00:00,5,1,3687.37,-12.5,351.306
2019-01-11 12:00:00,5,1,3687.37,-12.4,360.959
2019-01-11 13:00:00,5,1,3687.37,-12.0,366.946
2019-01-11 14:00:00,5,1,3687.37,-11.5,368.821
2019-01-11 15:00:00,5,1,3687.37,-11.1,368.081
2019-01-11 16:00:00,5,1,3687.37,-11.7,365.186
2019-01-11 17:00:00,5,1,3687.37,-12.3,364.81
2019-01-11 18:00:00,5,1,3687.37,-12.9,354.2259999999999
2019-01-11 19:00:00,5,1,3687.37,-13.7,348.356
2019-01-11 20:00:00,5,1,3687.37,-14.6,341.832
2019-01-11 21:00:00,5,1,3687.37,-15.4,329.893
2019-01-11 22:00:00,5,1,3687.37,-16.2,328.773
2019-01-11 23:00:00,5,1,3687.37,-17.1,327.4879999999999
2019-01-12 00:00:00,5,1,3687.37,-17.9,334.415
2019-01-12 01:00:00,6,0,3661.3,-20.3,336.861
2019-01-12 02:00:00,6,0,3661.3,-22.6,344.066
2019-01-12 03:00:00,6,0,3661.3,-25.0,348.443
2019-01-12 04:00:00,6,0,3661.3,-24.9,359.13
2019-01-12 05:00:00,6,0,3661.3,-24.7,363.477
2019-01-12 06:00:00,6,0,3661.3,-24.6,361.804
2019-01-12 07:00:00,6,0,3661.3,-21.5,360.134
2019-01-12 08:00:00,6,0,3661.3,-18.5,353.789
2019-01-12 09:00:00,6,0,3661.3,-15.4,349.434
2019-01-12 10:00:00,6,0,3661.3,-14.0,351.533
2019-01-12 11:00:00,6,0,3661.3,-12.6,354.535
2019-01-12 12:00:00,6,0,3661.3,-11.2,358.715
2019-01-12 13:00:00,6,0,3661.3,-12.1,366.4309999999999
2019-01-12 14:00:00,6,0,3661.3,-13.0,364.922
2019-01-12 15:00:00,6,0,3661.3,-13.9,360.591
2019-01-12 16:00:00,6,0,3661.3,-14.4,362.052
2019-01-12 17:00:00,6,0,3661.3,-15.0,358.4299999999999
2019-01-12 18:00:00,6,0,3661.3,-15.5,355.213
2019-01-12 19:00:00,6,0,3661.3,-15.5,348.592
2019-01-12 20:00:00,6,0,3661.3,-15.4,342.381
2019-01-12 21:00:00,6,0,3661.3,-15.4,340.232
2019-01-12 22:00:00,6,0,3661.3,-16.1,339.077
2019-01-12 23:00:00,6,0,3661.3,-16.9,339.138
2019-01-13 00:00:00,6,0,3661.3,-17.6,339.063
2019-01-13 01:00:00,7,0,3552.95,-17.6,341.591
2019-01-13 02:00:00,7,0,3552.95,-17.7,344.252
2019-01-13 03:00:00,7,0,3552.95,-17.7,348.598
2019-01-13 04:00:00,7,0,3552.95,-16.8,352.636
2019-01-13 05:00:00,7,0,3552.95,-16.0,356.985
2019-01-13 06:00:00,7,0,3552.95,-15.1,356.266
2019-01-13 07:00:00,7,0,3552.95,-15.0,352.2929999999999
2019-01-13 08:00:00,7,0,3552.95,-14.9,345.87
2019-01-13 09:00:00,7,0,3552.95,-14.8,342.037
2019-01-13 10:00:00,7,0,3552.95,-15.5,338.538
2019-01-13 11:00:00,7,0,3552.95,-16.1,339.825
2019-01-13 12:00:00,7,0,3552.95,-16.8,347.118
2019-01-13 13:00:00,7,0,3552.95,-17.7,359.441
2019-01-13 14:00:00,7,0,3552.95,-18.6,361.055
2019-01-13 15:00:00,7,0,3552.95,-19.5,358.249
2019-01-13 16:00:00,7,0,3552.95,-20.0,357.2
2019-01-13 17:00:00,7,0,3552.95,-20.4,356.078
2019-01-13 18:00:00,7,0,3552.95,-20.9,353.999
2019-01-13 19:00:00,7,0,3552.95,-21.1,348.833
2019-01-13 20:00:00,7,0,3552.95,-21.3,345.417
2019-01-13 21:00:00,7,0,3552.95,-21.5,343.999
2019-01-13 22:00:00,7,0,3552.95,-23.3,342.336
2019-01-13 23:00:00,7,0,3552.95,-25.2,344.855
2019-01-14 00:00:00,7,0,3552.95,-27.0,348.629
2019-01-14 01:00:00,1,1,3706.05,-27.7,354.925
2019-01-14 02:00:00,1,1,3706.05,-28.4,368.869
2019-01-14 03:00:00,1,1,3706.05,-29.1,374.327
2019-01-14 04:00:00,1,1,3706.05,-29.3,378.073
2019-01-14 05:00:00,1,1,3706.05,-29.5,379.9909999999999
2019-01-14 06:00:00,1,1,3706.05,-29.7,380.95
2019-01-14 07:00:00,1,1,3706.05,-27.1,378.056
2019-01-14 08:00:00,1,1,3706.05,-24.4,352.393
2019-01-14 09:00:00,1,1,3706.05,-21.8,349.618
2019-01-14 10:00:00,1,1,3706.05,-20.9,373.594
2019-01-14 11:00:00,1,1,3706.05,-19.9,373.742
2019-01-14 12:00:00,1,1,3706.05,-19.0,373.1
2019-01-14 13:00:00,1,1,3706.05,-19.4,384.474
2019-01-14 14:00:00,1,1,3706.05,-19.8,385.064
2019-01-14 15:00:00,1,1,3706.05,-20.2,387.595
2019-01-14 16:00:00,1,1,3706.05,-19.4,385.414
2019-01-14 17:00:00,1,1,3706.05,-18.7,383.424
2019-01-14 18:00:00,1,1,3706.05,-17.9,375.334
2019-01-14 19:00:00,1,1,3706.05,-18.1,368.513
2019-01-14 20:00:00,1,1,3706.05,-18.2,365.566
2019-01-14 21:00:00,1,1,3706.05,-18.4,363.171
2019-01-14 22:00:00,1,1,3706.05,-19.7,362.393
2019-01-14 23:00:00,1,1,3706.05,-21.1,361.762
2019-01-15 00:00:00,1,1,3706.05,-22.4,365.7379999999999
2019-01-15 01:00:00,2,1,3630.68,-21.8,370.315
2019-01-15 02:00:00,2,1,3630.68,-21.3,378.128
2019-01-15 03:00:00,2,1,3630.68,-20.7,378.902
2019-01-15 04:00:00,2,1,3630.68,-19.7,380.124
2019-01-15 05:00:00,2,1,3630.68,-18.8,376.835
2019-01-15 06:00:00,2,1,3630.68,-17.8,371.464
2019-01-15 07:00:00,2,1,3630.68,-15.6,367.128
2019-01-15 08:00:00,2,1,3630.68,-13.4,359.45
2019-01-15 09:00:00,2,1,3630.68,-11.2,357.181
2019-01-15 10:00:00,2,1,3630.68,-10.9,352.372
2019-01-15 11:00:00,2,1,3630.68,-10.5,352.794
2019-01-15 12:00:00,2,1,3630.68,-10.2,350.949
2019-01-15 13:00:00,2,1,3630.68,-11.3,365.555
2019-01-15 14:00:00,2,1,3630.68,-12.4,370.052
2019-01-15 15:00:00,2,1,3630.68,-13.5,371.307
2019-01-15 16:00:00,2,1,3630.68,-14.4,365.2309999999999
2019-01-15 17:00:00,2,1,3630.68,-15.2,363.572
2019-01-15 18:00:00,2,1,3630.68,-16.1,355.9329999999999
2019-01-15 19:00:00,2,1,3630.68,-16.6,350.448
2019-01-15 20:00:00,2,1,3630.68,-17.0,347.396
2019-01-15 21:00:00,2,1,3630.68,-17.5,342.455
2019-01-15 22:00:00,2,1,3630.68,-18.1,341.171
2019-01-15 23:00:00,2,1,3630.68,-18.8,344.965
2019-01-16 00:00:00,2,1,3630.68,-19.4,345.862
2019-01-16 01:00:00,3,1,3655.01,-19.0,352.024
2019-01-16 02:00:00,3,1,3655.01,-18.5,365.019
2019-01-16 03:00:00,3,1,3655.01,-18.1,365.716
2019-01-16 04:00:00,3,1,3655.01,-18.1,368.115
2019-01-16 05:00:00,3,1,3655.01,-18.2,365.464
2019-01-16 06:00:00,3,1,3655.01,-18.2,357.97
2019-01-16 07:00:00,3,1,3655.01,-17.2,351.21
2019-01-16 08:00:00,3,1,3655.01,-16.2,346.336
2019-01-16 09:00:00,3,1,3655.01,-15.2,338.775
2019-01-16 10:00:00,3,1,3655.01,-14.9,337.694
2019-01-16 11:00:00,3,1,3655.01,-14.7,335.454
2019-01-16 12:00:00,3,1,3655.01,-14.4,343.4329999999999
2019-01-16 13:00:00,3,1,3655.01,-15.2,358.022
2019-01-16 14:00:00,3,1,3655.01,-16.0,365.043
2019-01-16 15:00:00,3,1,3655.01,-16.8,360.34
2019-01-16 16:00:00,3,1,3655.01,-18.3,363.227
2019-01-16 17:00:00,3,1,3655.01,-19.8,364.146
2019-01-16 18:00:00,3,1,3655.01,-21.3,356.965
2019-01-16 19:00:00,3,1,3655.01,-21.9,350.728
2019-01-16 20:00:00,3,1,3655.01,-22.4,346.019
2019-01-16 21:00:00,3,1,3655.01,-23.0,344.871
2019-01-16 22:00:00,3,1,3655.01,-22.4,344.183
2019-01-16 23:00:00,3,1,3655.01,-21.8,343.932
2019-01-17 00:00:00,3,1,3655.01,-21.2,345.434
2019-01-17 01:00:00,4,1,3678.56,-21.2,351.954
2019-01-17 02:00:00,4,1,3678.56,-21.3,361.871
2019-01-17 03:00:00,4,1,3678.56,-21.3,367.163
2019-01-17 04:00:00,4,1,3678.56,-20.7,366.92
2019-01-17 05:00:00,4,1,3678.56,-20.1,366.326
2019-01-17 06:00:00,4,1,3678.56,-19.5,361.961
2019-01-17 07:00:00,4,1,3678.56,-17.5,358.101
2019-01-17 08:00:00,4,1,3678.56,-15.5,348.123
2019-01-17 09:00:00,4,1,3678.56,-13.5,344.079
2019-01-17 10:00:00,4,1,3678.56,-13.3,342.917
2019-01-17 11:00:00,4,1,3678.56,-13.1,343.0
2019-01-17 12:00:00,4,1,3678.56,-12.9,347.924
2019-01-17 13:00:00,4,1,3678.56,-13.6,357.108
2019-01-17 14:00:00,4,1,3678.56,-14.3,362.659
2019-01-17 15:00:00,4,1,3678.56,-15.0,362.18
2019-01-17 16:00:00,4,1,3678.56,-15.9,360.77
2019-01-17 17:00:00,4,1,3678.56,-16.9,358.597
2019-01-17 18:00:00,4,1,3678.56,-17.8,350.757
2019-01-17 19:00:00,4,1,3678.56,-17.6,343.529
2019-01-17 20:00:00,4,1,3678.56,-17.5,338.929
2019-01-17 21:00:00,4,1,3678.56,-17.3,336.826
2019-01-17 22:00:00,4,1,3678.56,-17.7,337.86
2019-01-17 23:00:00,4,1,3678.56,-18.0,339.389
2019-01-18 00:00:00,4,1,3678.56,-18.4,339.448
2019-01-18 01:00:00,5,1,3657.84,-18.2,345.094
2019-01-18 02:00:00,5,1,3657.84,-17.9,357.804
2019-01-18 03:00:00,5,1,3657.84,-17.7,359.143
2019-01-18 04:00:00,5,1,3657.84,-17.2,359.64
2019-01-18 05:00:00,5,1,3657.84,-16.6,355.215
2019-01-18 06:00:00,5,1,3657.84,-16.1,351.574
2019-01-18 07:00:00,5,1,3657.84,-13.7,343.759
2019-01-18 08:00:00,5,1,3657.84,-11.3,337.6
2019-01-18 09:00:00,5,1,3657.84,-8.9,328.055
2019-01-18 10:00:00,5,1,3657.84,-8.7,327.606
2019-01-18 11:00:00,5,1,3657.84,-8.5,331.285
2019-01-18 12:00:00,5,1,3657.84,-8.3,339.232
2019-01-18 13:00:00,5,1,3657.84,-8.5,346.402
2019-01-18 14:00:00,5,1,3657.84,-8.8,352.945
2019-01-18 15:00:00,5,1,3657.84,-9.0,350.639
2019-01-18 16:00:00,5,1,3657.84,-9.2,345.656
2019-01-18 17:00:00,5,1,3657.84,-9.3,345.744
2019-01-18 18:00:00,5,1,3657.84,-9.5,334.896
2019-01-18 19:00:00,5,1,3657.84,-9.5,327.969
2019-01-18 20:00:00,5,1,3657.84,-9.4,308.845
2019-01-18 21:00:00,5,1,3657.84,-9.4,307.203
2019-01-18 22:00:00,5,1,3657.84,-9.9,305.555
2019-01-18 23:00:00,5,1,3657.84,-10.3,307.88
2019-01-19 00:00:00,5,1,3657.84,-10.8,308.465
2019-01-19 01:00:00,6,0,3728.57,-10.8,306.124
2019-01-19 02:00:00,6,0,3728.57,-10.7,313.702
2019-01-19 03:00:00,6,0,3728.57,-10.7,321.263
2019-01-19 04:00:00,6,0,3728.57,-11.1,323.577
2019-01-19 05:00:00,6,0,3728.57,-11.6,323.502
2019-01-19 06:00:00,6,0,3728.57,-12.0,321.5359999999999
2019-01-19 07:00:00,6,0,3728.57,-11.1,324.086
2019-01-19 08:00:00,6,0,3728.57,-10.2,314.4229999999999
2019-01-19 09:00:00,6,0,3728.57,-9.3,307.507
2019-01-19 10:00:00,6,0,3728.57,-8.4,305.15
2019-01-19 11:00:00,6,0,3728.57,-7.4,306.9309999999999
2019-01-19 12:00:00,6,0,3728.57,-6.5,311.701
2019-01-19 13:00:00,6,0,3728.57,-6.9,326.367
